rel_cont_area,rel_hull_area,num_defects,sum_angles,thumb,index,middle,ring,pinky
0.6027245949926362,0.6927511764071985,21,51.125161772223045,1,0,0,0,0
0.6044128740256475,0.6956158626387442,19,46.379328537427476,1,0,0,0,0
0.6044128740256475,0.6956158626387442,19,46.379328537427476,1,0,0,0,0
0.6065856950067476,0.6976698155645524,18,44.43794318054132,1,0,0,0,0
0.6070175438596491,0.6994897959183674,15,36.044738352111025,1,0,0,0,0
0.6070175438596491,0.6994897959183674,15,36.044738352111025,1,0,0,0,0
0.6097582264118007,0.6960286287858951,24,58.684903158315315,1,0,0,0,0
0.6126615646258503,0.6995238095238095,22,53.22002194860294,1,0,0,0,0
0.6083162796693469,0.7022188562496978,20,46.583068888132374,1,0,0,0,0
0.4478774078726968,0.7323073701842546,9,21.474368452507616,1,0,0,0,0
0.38953105348266154,0.5802015332095586,17,41.59935714909023,0,1,0,0,0
0.387196451394632,0.5761672054732727,14,34.62012875234561,0,1,0,0,0
0.387196451394632,0.5761672054732727,14,34.62012875234561,0,1,0,0,0
0.3911948922488967,0.5784437131288008,13,31.963348817837716,0,1,0,0,0
0.3911948922488967,0.5784437131288008,13,31.963348817837716,0,1,0,0,0
0.3917151603321816,0.5800978965872583,13,31.728724143616546,0,1,0,0,0
0.38673607967406065,0.5753734721593481,14,34.68578530925516,0,1,0,0,0
0.3888206946717585,0.5736497545008183,14,34.77079518919533,0,1,0,0,0
0.38979176097781804,0.5787384940395353,13,32.472933562055076,0,1,0,0,0
0.38955786932246866,0.5754036517277803,17,40.17303832095952,0,1,0,0,0
0.3940413408498515,0.5823331514820876,11,26.902037445060923,0,1,0,0,0
0.3948270371100563,0.5800360939656349,12,28.751938776416143,0,1,0,0,0
0.3939246879691836,0.5827962207494806,11,26.635448014756474,0,1,0,0,0
0.3909203081738293,0.5795488744432407,18,43.092803884330195,0,1,0,0,0
0.3919467850563257,0.5824348403853704,13,30.939674130891326,0,1,0,0,0
0.3890845070422535,0.5743875647044661,14,34.25577451949189,0,1,0,0,0
0.3890845070422535,0.5743875647044661,14,34.25577451949189,0,1,0,0,0
0.4191628688996062,0.6093166969013171,16,38.73300496316027,0,1,0,0,0
0.4191628688996062,0.6093166969013171,16,38.73300496316027,0,1,0,0,0
0.4084309764309764,0.6037239057239058,16,38.245830606510786,0,1,0,0,0
0.4110416745096563,0.6178079785164828,18,44.279660079383525,0,1,0,0,0
0.41673629679144386,0.6244509167303285,17,40.86086406524071,0,1,0,0,0
0.42104426654108784,0.6256769484341889,16,38.929353390409545,0,1,0,0,0
0.42595445371929447,0.6314918974432463,17,41.748620391138125,0,1,0,0,0
0.42080718906561604,0.6240636704119851,18,42.88974959518376,0,1,0,0,0
0.4297989441761204,0.6308547680557116,23,56.19340706406861,0,1,0,0,0
